id,ts,title,_yf_slug,website,telephone,address,postal_code,latitude,longitude,email,opening_hours,description,brand,service_product,reviews,average_star
509236,2023-10-27 00:46:23,Electrolysis By Barbara Henry,/tamarac-fl/bpp/electrolysis-by-barbara-henry-544933611?lid=1000115435576,,954-722-1565,"7301 N University Dr, Tamarac, FL, 33321",33321,26.212439,-80.252716,masterzap@aol.com,,"The process of electrolysis is as individual as you are, and your treatment plan will address your specific areas of concern. Contact us today for more information about our services!",,Hair Removal,,
513004,2023-10-27 02:24:49,Dianes Electrolysis,/spokane-wa/bpp/dianes-electrolysis-8462258,http://miragespaandsalon.com,509-325-5254,"9421 N Division St, Spokane, WA, 99218",99218,47.743313,-117.41165,shayante@comcast.net,"""Tu-Sa 09:00-17:00""",,,,,
514081,2023-10-27 02:31:56,Picasso Salon & Day Spa,/tacoma-wa/bpp/picasso-salon-day-spa-7240221,,253-475-1234,"4002 Tacoma Mall Blvd Ste 102, Tacoma, WA, 98409",98409,47.220795,-122.46707,picasso.sonia@gmail.com,"""Tu-Sa 09:00-18:00""",,,,,
515938,2023-10-27 03:59:21,Advanced Laser Clinic of Tacoma Inc.,/tacoma-wa/bpp/advanced-laser-clinic-of-tacoma-inc-21961819?lid=1000439496219,http://www.advancedlaserandskin.com,253-476-9500,"2115 S 56th St Ste 310, Tacoma, WA, 98409",98409,47.206573,-122.464485,Tacoma@AdvancedLaserAndSkin.com,"""Mo-Sa 09:00-18:00""","Since 2000, Advanced Laser Clinics and its team of estheticians have satisfied clients with the most modern, effective forms of aesthetic treatments. Their staff is committed to client satisfaction and services range from laser hair removal, skin rejuvenation, Botox and dermal fillers to prescriptive skin care, chemical peels, Micro-dermabrasion and skin tightening. Advanced Laser Clinics also offers teeth whitening; using the professional whitening pen-it's faster, less harsh and extremely convenient. One year, no interest financing is available upon approval. So from whole body hair removal to all-over skin care, the caring, licensed and motivated staff of physicians and estheticians at Advanced Laser Clinics is waiting to provide you with the best in aesthetic treatments in a relaxed, welcoming environment.",,* Laser Hair Removal * Photo Rejuvenation * Microdermabrasion * Chemical Peels * Botox Cosmetic * Dermal Fillers * Skin Tightening * Procyte * Skin Ceuticals * MD Forte * Pyratine-6 * Clarisonic MD * Liquid Smile * Prevage MD,,
516968,2023-10-27 06:32:33,Melange Spa & Electrolysis,/bellingham-wa/bpp/melange-spa-electrolysis-481214835,http://www.spa-melange.com,360-941-6607,"1224 Harris Ave Ste 106, Bellingham, WA, 98225",98225,48.719986,-122.501816,spa.melange@gmail.com,"""Mo-Fr 09:30-19:00"",""Sa-Su 09:30-17:00""",,,,,
517748,2023-10-27 09:16:06,J K Electrolysis & Esthetics,/boca-raton-fl/bpp/j-k-electrolysis-esthetics-21694827?lid=1001725915055,,561-395-8515,"37 SE 5th St, Boca Raton, FL, 33432",33432,26.34547,-80.08715,,,"A privately held company in Boca Raton, FL and offers electrolysis and esthetics services.",,,,
519636,2023-10-27 11:01:46,Forever Smooth,/sunrise-fl/bpp/forever-smooth-145790,http://www.foreversmooth.net,954-318-0942,"1800 Sawgrass Mills Cir, Sunrise, FL, 33323",33323,26.148922,-80.31745,smooth@foreversmooth.net,,"Our state of the art facility offers: Laser hair removal, Laser Lift, Laser Vein Removal, Laser Acne Treatment, Botox, Restylane, Juvederm and more, performed by our friendly staff of skilled doctors, and certified professional experts. Call us, or come in for your FREE CONSULTATION SESSION.",,,,
519860,2023-10-27 12:07:21,Electrolysis By Jean,/boca-raton-fl/bpp/electrolysis-by-jean-19250091,http://bocajeanelectrolysis.com,561-445-9376,"1 W Camino Real, Boca Raton, FL, 33432",33432,26.341497,-80.090935,,"""Mo-Fr 09:00-17:00""",,,,,
520897,2023-10-24 19:21:10,"Deborah L Kurtz, Premiere 1 Skin & Body Care",/clearwater-fl/bpp/deborah-l-kurtz-premiere-1-skin-body-care-8855486,https://premiere1skincare.com,727-793-9595,"2467 Enterprise Rd Ste E, Clearwater, FL, 33763",33763,28.010555,-82.73667,premiere1skincare1982@gmail.com,"""Tu-Th 10:00-18:00""","Electrolysis, Acne Treatments, Anti-Aging, Consultations, Deep Pore Cleansing, Facials, Microderm Abrasion, Permanent Hair Removal. Contact Deborah Kurtz for Appointments and other Inquiries",,,,
521197,2023-10-24 20:15:58,Escape Hair & Body Salon,/milwaukee-wi/bpp/escape-hair-body-salon-531483029,http://www.escapesalonmke.com,414-334-9830,"3959 S Howell Ave, Milwaukee, WI, 53207",53207,42.972546,-87.909836,dawnescapesalon@gmail.com,"""Mo 11:00-17:00"",""Tu 09:00-12:00"",""Th 11:00-19:00"",""Fr 10:00-18:00"",""Sa 13:00-16:00""",,,,,
521572,2023-10-24 21:35:16,Lavita Laser,/elm-grove-wi/bpp/lavita-laser-7797762,http://www.lavitalaser.com,262-784-8888,"13545 Watertown Plank Rd, Elm Grove, WI, 53122",53122,43.041737,-88.08115,erin@lavitalaser.com,"""Mo-Tu 09:00-17:00"",""We 09:00-20:00"",""Th-Fr 09:00-17:00""",,,,,
521624,2023-10-24 21:45:41,Electrolysis By Pat,/hales-corners-wi/bpp/electrolysis-by-pat-1436299?lid=1000108771145,,414-525-0306,"10950 W Forest Home Ave, Hales Corners, WI, 53130",53130,42.934135,-88.05091,,"""Mo-Fr 09:00-17:00""",Electrolysis By Pat has specialized in permanent hair removal for 28 years. We offer complete electrolysis as well as gentle & professional waxing services. Hours: Monday through Friday by Appointment - Day & Evening Appointments available.,,Electrolysis By Pat has specialized in permanent hair removal for 28 years. We offer complete electrolysis as well as gentle & professional waxing services. Hours: Monday through Friday by Appointment - Day & Evening Appointments available.,,
521752,2023-10-24 22:17:24,Camille's Electrolysis,/dunedin-fl/bpp/camilles-electrolysis-571820087,https://camilles-electrolysis.business.site?utm_source=gmb&utm_medium=referral,727-797-8611,"1745 Main St, Dunedin, FL, 34698",34698,28.019226,-82.757454,,"""Tu 16:00-19:00"",""We-Th 09:00-19:00"",""Fr 09:00-17:00"",""Sa 09:00-15:00""",,,,,
522271,2023-10-24 23:46:05,Lois & Company,/madison-wi/bpp/lois-company-25838594,,608-249-7376,"466 N Sherman Ave, Madison, WI, 53704",53704,43.106956,-89.36408,jjanetbill60@aol.com,"""Mo-Fr 08:00-20:00"",""Sa 08:00-17:00""",,,,,
522577,2023-10-25 00:35:15,ECL Wellness Center - Electrolysis Clinic & Laser LLC,/madison-wi/bpp/ecl-wellness-center-electrolysis-clinic-laser-llc-698074?lid=1000585988984,http://electrolysisclinicandlaser.com/,608-203-6211,"6510 Grand Teton Plaza#412, Madison, WI, 53719",53719,43.05933,-89.493286,ElecClin@gmail.com,"""Mo-Fr 08:00-18:00""","Imagine never shaving, waxing, plucking or applying messy creams again. Sound like a dream? It's now a reality you can enjoy, thanks to the LightSheerâ„¢ laser hair removal system. The LightSheer system is the world's most advanced treatment for effective removal of unwanted hair. The gold standard in laser hair removal technology, LightSheer is now being performed by Liz Sterke, R.E. and Teri Wians, R.E. Hair removal with the LightSheer diode laser provides safe, quick, and dramatic reduction of unwanted hair on any skin type, including ethnic and dark-skinned individuals. In fact, most patients achieve permanent hair reduction, and clinical studies show that if some hairs do return, they are typically lighter and less dense than prior to laser treatment. Say goodbye to messy creams and temporary solutions! In an hour or less, you'll begin to have smoother, sleeker skin. Patients can even resume regular activities immediately following treatment. It's that easy! Kindly review the accompanying materials that focus on the capabilities and benefits of laser hair removal with LightSheer. We will contact you in the next week or so to answer any questions you may have and schedule interviews with our experts and patients. In the interim, please don't hesitate to contact us if we may be of assistance.",,Consultations Electrolysis Hair Removal Laser Hair Removal,,
522588,2023-10-25 00:36:50,Radiance Skin Therapy & Laser Center,/madison-wi/bpp/radiance-skin-therapy-laser-center-6935278,http://www.radianceskintherapy.com,608-240-0088,"2501 W Beltline Hwy Ste 101, Madison, WI, 53713",53713,43.03468,-89.42023,info@radianceskintherapy.com,,,,,,
522643,2023-10-25 00:42:55,Milan Laser Hair Removal,/madison-wi/bpp/milan-laser-hair-removal-536666829,http://www.milanlasermadison.com,608-827-8783,"462 Commerce Dr, Madison, WI, 53719",53719,43.05648,-89.52307,,"""Mo-Th 09:00-18:00"",""Fr-Sa 09:00-17:00""","Milan Laser Hair Removal is the nation’s largest laser hair removal with over 300 locations including 3 locations in the Madison, WI area. We provide laser hair removal services with permanent results. Our highly trained medical professionals use the best laser in the industry to safely and effectively remove unwanted hair.",,,,
522961,2023-10-25 00:49:29,Electrolysis Clinic & Laser,/madison-wi/bpp/electrolysis-clinic-laser-12091629,http://www.electrolysishelp.com,608-233-6440,"702 N Blackhawk Ave, Madison, WI, 53705",53705,43.074184,-89.44655,,"""Mo-Fr 09:00-17:00""",,,,,
523016,2023-10-25 00:58:35,True Laser,/madison-wi/bpp/true-laser-4071834,http://www.truelaserltd.com,608-827-8783,"8066 Watts Rd, Madison, WI, 53719",53719,43.053993,-89.52022,,"""Mo-Th 09:00-19:00"",""Fr 09:00-17:00"",""Sa 09:00-13:00""",,,,,
523027,2023-10-25 01:02:29,Madison Salon West,/madison-wi/bpp/madison-salon-west-7121405,,608-233-0357,"601 N Whitney Way, Madison, WI, 53705",53705,43.074802,-89.46733,madisonsalonwest@gmail.com,"""Mo-Fr 08:00-19:00"",""Sa 08:00-13:00""",,,,,
523163,2023-10-25 01:20:44,Elemental Electrolysis Inc,/monona-wi/bpp/elemental-electrolysis-inc-452967944,http://www.elementalwi.com,608-220-2436,"6320 Monona Dr Ste 201, Monona, WI, 53716",53716,43.050514,-89.32473,blair@elementalwi.com,"""Mo 11:00-19:00"",""Tu 09:00-20:00"",""We 12:00-21:00"",""Th 09:00-20:00"",""Fr 09:30-18:00"",""Sa 09:00-17:00""",,,,,
523167,2023-10-25 01:21:30,Polynesian Clips Inc,/fitchburg-wi/bpp/polynesian-clips-inc-8407412,http://www.polynesianclipsfitchburg.com,608-274-6060,"2938 Fish Hatchery Rd, Fitchburg, WI, 53713",53713,43.027798,-89.412025,info@polynesianclipsfitchburg.com,"""Mo-We 08:00-20:00""",,,,,
523865,2023-10-25 03:13:59,Cyndi's Rejuvenation,/green-bay-wi/bpp/cyndis-rejuvenation-479257999,http://www.cyndisrejuvenation.com,920-499-5355,"1566 W Mason St, Green Bay, WI, 54303",54303,44.52352,-88.06308,hairwarrior@centurytel.net,"""Mo-Fr 09:00-17:00""",,,Electrolysis Permanent Make Up,,
523866,2023-10-25 03:14:11,Electrolysis By Sandra,/green-bay-wi/bpp/electrolysis-by-sandra-482408607,http://www.ebsgreenbayhairremoval.com,920-609-0265,"2050 Riverside Dr, Green Bay, WI, 54301",54301,44.486298,-88.02837,ebs.sandymarchant@gmail.com,,"Electrolysis By Sandra provides Electrolysis, Hair Removal Service, Facial Hair Removal, and Underarm/Bikini Area Hair Removal to the Green Bay, WI area.",,Electrolysis Hair Removal,,
523870,2023-10-25 03:15:26,Linda's Electrolysis Service (inside Arabella Spa & Salon),/green-bay-wi/bpp/lindas-electrolysis-service-inside-arabella-spa-salon-503035885,http://www.arabellaspaandsalon.com,920-655-6040,"2140 Holmgren Way, Green Bay, WI, 54304",54304,44.49273,-88.05717,lynnoy@icloud.com,"""Mo 09:30-13:30"",""Tu-We 15:30-20:00"",""Sa 10:00-13:00""",,,,,
523876,2023-10-25 03:16:11,Green Bay Electrology,/green-bay-wi/bpp/green-bay-electrology-533094015,http://www.gbelectrology.com,920-217-0424,"2475 University Ave Ste I, Green Bay, WI, 54302",54302,44.513557,-87.95824,,,,,,,
523938,2023-10-25 03:21:46,Cyndi's Rejuvenation,/green-bay-wi/bpp/cyndis-rejuvenation-16739597,http://www.cyndisrejuvenation.com,920-499-5355,"Green Bay, WI, 54303",54303,,,peterc@lightningeliminators.com,"""Mo-Fr 09:00-17:00""",Please Contact Us For More Information,,,,
524196,2023-10-25 03:58:18,The Artistry Hair Studio,/kenosha-wi/bpp/the-artistry-hair-studio-21851259,http://theartistrykenosha.com,262-925-6446,"3923 60th St, Kenosha, WI, 53144",53144,42.5809,-87.85518,info@theartistrykenosha.com,"""Mo 11:00-20:00"",""Tu 08:00-17:00"",""We 11:00-20:00"",""Th 08:00-20:00"",""Fr 09:00-16:00"",""Sa 08:00-14:00""",,,Cut * Color * Highlight * Perm * Color Correction * Waxing * Updos for Weddings & Special Occasions * Keratin Treatment,,
524222,2023-10-25 04:07:47,New Image Total Body Spa,/mount-pleasant-wi/bpp/new-image-total-body-spa-462482389?lid=1000116773724,,262-554-5911,"5735 Durand Ave, Mount Pleasant, WI, 53406",53406,42.69711,-87.849396,shelly@newimagespa.net,"""Mo-Tu 10:00-20:00"",""We-Th 09:00-20:00"",""Fr-Sa 09:00-18:00""",,,,,
524608,2023-10-25 04:11:21,Electrolysis For You,/mount-pleasant-wi/bpp/electrolysis-for-you-470269568?lid=1002042043845,,262-884-0911,"6216 Washington Ave, Mount Pleasant, WI, 53406",53406,42.719414,-87.85588,mplantamura@wi.rr.com,"""Mo-Fr 09:00-17:00""",Electrolysis for You is located at the Chiropractic Care Center located in Racine offering electrolysis hair removal services. Free consultations are available so clients can come in and learn about the electrolysis process and ask any questions they might have. Customers can expect a relaxing and comfortable atmosphere and friendly service.,,,,
525280,2023-10-25 06:12:45,New Image Total Body Spa,/mount-pleasant-wi/bpp/new-image-total-body-spa-462482389?lid=1000875177121,,262-554-5911,"5735 Durand Ave, Mount Pleasant, WI, 53406",53406,42.69711,-87.849396,shelly@newimagespa.net,"""Mo-Tu 10:00-20:00"",""We-Th 09:00-20:00"",""Fr-Sa 09:00-18:00""",,,,,
525857,2023-10-25 06:57:51,Electrolysis Exclusive,/menasha-wi/bpp/electrolysis-exclusive-462554331,https://www.hairfreesolutionswi.com,920-734-2783,"W6767 Firelane 5, Menasha, WI, 54952",54952,44.20852,-88.37765,carlaschmalz@hotmail.com,"""Mo 07:30-18:30"",""We 07:30-18:30"",""Th 07:30-16:30"",""Fr 07:30-14:30"",""Sa 07:30-13:30""",,,,,
526334,2023-10-25 07:55:47,Fountain Of Youth Medical Laser Spa,/muskego-wi/bpp/fountain-of-youth-medical-laser-spa-456057492?lid=1000570486938,,262-763-8000,"W188s7830 Racine Ave, Muskego, WI, 53150",53150,42.90262,-88.14957,info@foymls.com,"""Mo-Fr 09:00-17:00""",...REJUVINATE.... ...REFRESH... ...RENEW...,,Botox Injections Chemical Peels Consultations Facials Gift Certificates Massage Microdermabrasion,,
526616,2023-10-25 08:28:09,Electrolysis Unlimited,/new-berlin-wi/bpp/electrolysis-unlimited-2662146,http://www.electrolysisunlimited.com,262-821-5939,"15738 W National Ave, New Berlin, WI, 53151",53151,42.975,-88.110435,sasch29@wi.rr.com,,,,Electrolysis Hair Removal,,
526650,2023-10-25 08:45:59,Brookfield Medical Skin Enhancement Center,/brookfield-wi/bpp/brookfield-medical-skin-enhancement-center-6189162,http://dermspecialistssew.com,262-784-3800,"17100 W North Ave, Brookfield, WI, 53005",53005,43.061115,-88.12449,info@dermspecialistsSEW.com,"""Mo-Fr 09:00-17:00""",,,,,
526680,2023-10-25 08:48:49,TLC Laser & Skin Care Center,/oconomowoc-wi/bpp/tlc-laser-skin-care-center-481281911?lid=1000116793402,http://www.tlclaserandskincare.com,262-569-7335,"1288 N Summit Ave Ste 110, Oconomowoc, WI, 53066",53066,43.04664,-88.468376,,"""Tu-We 09:00-18:00"",""Th 09:00-20:00"",""Fr 09:00-18:00""",,,,,
526855,2023-10-25 08:59:02,Clinic Of Medical Electrolysis,/brookfield-wi/bpp/clinic-of-medical-electrolysis-505037088?lid=1000783291175,,262-783-6755,"13805 W Capitol Dr, Brookfield, WI, 53005",53005,43.089382,-88.08366,sales@prestigeelec.com,"""Mo-Th 08:00-19:00""",,,"If excess hair is one problem area you'd like to eliminate, electrolysis (permanent hair removal) or laser (permanent hair reduction) can help you do just that. These procedures will eliminate your unwanted hair.",,
528937,2023-10-25 12:53:00,Modern Care Electrolysis,/melbourne-fl/bpp/modern-care-electrolysis-148949,,321-242-4888,"3270 Suntree Blvd, Melbourne, FL, 32940",32940,28.22857,-80.67665,moderncare@cfl.rr.com,,"An electrolysis treatment involves the inserting of sterile probe, the same size as the hair, into the hair follicle opening down to the DERMAL PAPILLA. The dermal papilla is the electrologist's target. It is the part of the follicle that contains blood and nerves and feeds the growing hair. If the papilla and the regenerative cells surrounding it are destroyed, the hair will die. Disposable Probes-Strict Sterilization. Fast results for hair remaining after laser. The U.S. Food & Drug Administration (FDA) recognizes electrology as providing Permanent hair removal. Treatment & Products: PCA Advanced Skin Care Systems Accreditations: Licensed Florida Electrologist Board Certified Electrolysis Society of Florida Experience 30 yrs.",,Electrolysis Hair Removal and Skin Care,1,5
529406,2023-10-25 16:09:26,Eyebrow Threading By Rini,/wellington-fl/bpp/eyebrow-threading-by-rini-503905361?lid=1000981023080,http://www.rinieyebrow.com,561-961-8881,"Wellington, FL, 33414",33414,,,,"""Tu-We 09:00-18:00"",""Th 12:00-19:00"",""Fr-Sa 09:00-18:00""","I specialize in threading hair removal and have done so for many years. It is very delicate procedure, making it suitable for even the most sensitive skin. Areas of concentration are on the Eyebrows, upperlip, chin and belly & Mens eyebrows back & ears.",,Hair Removal Eyebrows Threading Hair Removal Upperlip Hair Removal Chin and Belly Hair Removal Mens Eyebrows Mens Back & Ear Hair Removal,,
529407,2023-10-25 16:12:34,Laser Skin & Wellness,/lake-worth-fl/bpp/laser-skin-wellness-2398004?lid=1000082810134,http://www.laserskinsolutions.com,561-641-9490,"Lake Worth, FL, 33461",33461,,,karen@laserskinsolutions.com,"""Mo-Tu 09:00-17:00"",""We 09:00-18:00"",""Th-Fr 09:00-17:00""","Experience, Value & Customer Service Since 1999! Laser Skin Solutions provides the latest in Laser treatments, BOTOX, and Skin Care. We have two locations in Palm Beach County. The Lake Worth office serves the cities of Lake Worth, Wellington, Boynton Beach and West Palm Beach. The Palm Beach Gardens Office serves areas surrounding Palm Beach Gardens, Jupiter, and Port St Lucie. We provide the latest laser treatments for Hair Removal, Tattoo Removal, Body Contouring and Laser Resurfacing. We offer Injectible Treatments such as BOTOX, Juvederm and Sculptra. We invite you to visit our offices in either Lake Worth and Palm Beach Gardens where we offer the latest anti-aging treatments in a warm and elegant setting. Call Now 561-641-9490, to set up an personalized consultation to learn how we can provide medical treatments to help you look and feel years younger.",,"We specialize in Functional Medicine, laser hair removal, Titan for skin tightening, IPL for sundamage, Juvederm, Radiesse, Sculptra, BOTOX, vibradermabrasion for skin smoothing, TruSculpt for Body Contouring, vein therapy, Pearl laser resurfacing, weight loss, HCG, Optifast, laser tattoo removal, skin care treatments, DermaPen, acne, chemical peels, IV Vitamin therapy",,
529426,2023-10-25 16:29:37,Electrolysis Associates,/greenacres-fl/bpp/electrolysis-associates-12616314?lid=1001386421013,,561-965-1050,"5350 10th Ave N, Greenacres, FL, 33463",33463,26.6311,-80.12717,electrolysislakeworth@windstream.net,"""Tu 09:30-19:30"",""Th-Sa 09:30-19:30""",,,Body Waxing Electrolysis Facials Hair Removal,,
529588,2023-10-25 17:58:01,Crystal Electrology & Laser,/palm-beach-gardens-fl/bpp/crystal-electrology-laser-22020476,http://www.crystalelectrology.com,561-625-3566,"2535 Burns Rd, Palm Beach Gardens, FL, 33410",33410,26.832117,-80.07448,,"""Tu-Fr 09:00-17:00""",,,,,
529620,2023-10-25 18:12:23,Laser & Beauty,/palm-beach-gardens-fl/bpp/laser-beauty-465731500,http://www.laserandbeautyinstitute.com,561-429-6992,"3309 Northlake Blvd, Palm Beach Gardens, FL, 33403",33403,26.80864,-80.08699,,"""Mo-We 09:00-17:00"",""Th 09:00-19:00"",""Fr 09:00-17:00"",""Sa 09:00-15:00""",,,,,
529654,2023-10-25 18:29:06,Wellington Laser Hair Removal,/nationwide/bpp/wellington-laser-hair-removal-4020966,https://whelihanlaser.com,561-795-4507,,,,,,"""Mo-Fr 07:00-19:00"",""Sa-Su 09:00-17:00""",,,,,
529978,2023-10-25 20:06:43,Eyebrow Threading by Rini,/royal-palm-beach-fl/bpp/eyebrow-threading-by-rini-559595880,http://www.rinismith.com,561-856-9425,"11021 Southern Blvd Ste 170, Royal Palm Beach, FL, 33411",33411,26.681147,-80.21984,rini220smith@yahoo.com,,"I specialize in threading hair removal and have done so for many years. It is very delicate procedure, making it suitable for even the most sensitive skin. Areas of concentration are on the Eyebrows, upperlip, chin and belly & Mens eyebrows back & ears.",,,,
530022,2023-10-25 20:17:52,Eyebrow Threading By Rini,/wellington-fl/bpp/eyebrow-threading-by-rini-525835765,http://www.rinismith.com,561-856-9425,"2515 South State Rd 7 Studio 7, Wellington, FL, 33414",33414,26.6504,-80.2046,rini220smith@yahoo.com,"""Tu-We 09:00-18:00"",""Th 12:00-19:00"",""Fr-Sa 09:00-18:00""",,,"Hair Removal, Threading, Acne Remover",,
532218,2023-10-25 21:51:47,Nancy Jorgensen Cpe,/boca-raton-fl/bpp/nancy-jorgensen-cpe-8786085,,561-417-3302,"2799 NW 2nd Ave, Boca Raton, FL, 33431",33431,26.375572,-80.08599,,,,,,,
532339,2023-10-25 22:14:03,Lakeland Electrolysis & Laser Center of Florida,/lakeland-fl/bpp/lakeland-electrolysis-laser-center-of-florida-7078217?lid=1002107438788,http://www.gohairfreenow.com,863-279-4194,"2933 S Florida Ave, Lakeland, FL, 33803",33803,28.00978,-81.95718,lakelandelectrolysis@yahoo.com,"""Mo 12:00-19:00"",""Tu-Th 09:00-19:00""","Welcome to the Lakeland Electrolysis and Wellness Center of Florida! It's time you experience the latest in medically proven, professionally supervised skincare and hair removal. In a confidential setting with customized treatment plans to fit any budget! ""We are the Hair Removal and Skincare Specialists!"" Our attention is focused on making our clients feel beautiful and free of unwanted hair!",,,,
532347,2023-10-25 22:15:32,Lakeland Electrolysis and Wellness Center of Florida,/lakeland-fl/bpp/lakeland-electrolysis-and-wellness-center-of-florida-573339768,http://www.gohairfreenow.com/directions.html,863-687-0149,"5457 Vintage View Blvd, Lakeland, FL, 33812",33812,27.966137,-81.90983,,"""Mo 12:00-19:00"",""Tu-Th 09:00-19:00""","Welcome to the Lakeland Electrolysis and Wellness Center of Florida! It's time you experience the latest in medically proven, professionally supervised skincare and hair removal. In a confidential setting with customized treatment plans to fit any budget! ""We are the Hair Removal and Skincare Specialists!"" Our attention is focused on making our clients feel beautiful and free of unwanted hair!",,,,
532507,2023-10-25 22:49:15,Esthetic Edge,/lakeland-fl/bpp/esthetic-edge-13830707,http://www.estheticedge.com,863-647-3343,"4414 Florida National Dr, Lakeland, FL, 33813",33813,27.985254,-81.957436,estheticedge@yahoo.com,"""Mo-Th 08:00-17:00"",""Fr 08:00-12:00""","At Esthetic Edge, we are committed to excellence and dedicated to providing you with the information and expertise needed to achieve your goals. We offer professional and confidential skin care analysis, personalized permanent hair removal and permanent cosmetic consultations.",,,,
538855,2023-10-26 01:33:46,Angel Envy Spa-Inside Fountain Of Youth,/sanford-fl/bpp/angel-envy-spa-inside-fountain-of-youth-543978406,,321-578-2200,"141 Bellagio Cir, Sanford, FL, 32771",32771,28.803127,-81.32313,heather@angelenvyspa.com,"""Tu-Th 13:30-21:00"",""Fr 09:00-16:00"",""Sa 09:00-15:00""",". Her professional and educational focus has been to keep clients informed on the newest procedures and ingredients out on the market. By ensuring confidence and trust, the client benefits with achieving the utmost results they are looking for. Ms. Hesse has a unique ability to combine traditional botanical medicine with advanced technological formulation expertise. Ms. Hesse constantly strives to continue her education by taking advanced courses and obtaining certifications for world renown companies such as Procyte-Neova, Dermesse, Obagi Medical, TNS, SkinCeuticals, IS Clinical, Keras Image skincare including Circadia under the direct guidance of Michael Pugliese. Ms. Hesse skill also include salon/spa ownership with a small staff including an on-site plastic surgeon. Ms. Hesse is a member of the Aesthetics Association of Florida as an orginal member when it was first formed. She has also conducted training and lectures at Spa-Symposium IECSC. She also won a 2007 WESH A-List finalist award for her expertise in waxing along with the FOX 35 News Health and Beauty Morning Segment. All this goes into her every day so beautiful skin lasts a lifetime. .",,,,
545009,2023-10-26 02:11:17,Boca Laser Concepts,/boca-raton-fl/bpp/boca-laser-concepts-4657255,,561-997-7660,"5601 N Federal Hwy, Boca Raton, FL, 33487",33487,26.399273,-80.07642,,"""Mo-Fr 09:00-18:00""",,,,,
545539,2023-10-26 03:10:56,A Aaa Hair Removal,/nationwide/bpp/a-aaa-hair-removal-2634832,http://www.hairremoved.com,954-698-5801,,,,,relitt705@aol.com,,"With the technology now available for performing hair removal, there are few good reasons for not ridding yourself of unwanted hair. We provide hair removal services utilizing either electrolysis, laser or both, and will help you decide whether hair removal by electrolysis, laser hair removal, or a combination of both is best for you. When you place yourself in the hands of an experienced and reputable hair removal center and follow the instructions provided, you will experience minimal discomfort, no after-effects and permanent results.",,,,
547409,2023-10-26 04:23:52,Precision Electrolysis & Laser,/palm-coast-fl/bpp/precision-electrolysis-laser-7604950,https://allnewu.com,386-986-8514,"6 September Pl, Palm Coast, FL, 32164",32164,29.420609,-81.164215,cmoore1022@aol.com,"""Mo-Su 08:00-21:00""",,,Pain Free Laser Treatments now available for all skin types! Permanent Hair removal and reduction for both men and women. Call Today!,,
547473,2023-10-26 04:57:47,Electrolysis & Skin Care,/daytona-beach-fl/bpp/electrolysis-skin-care-1522804,,386-405-6109,"Daytona Beach, FL, 32114",32114,,,,"""Mo 08:00-16:00"",""Tu 08:00-19:00"",""We-Fr 08:00-16:00""",,,,,
547502,2023-10-26 05:04:41,Advanced Beauty Care Day Spa,/new-smyrna-beach-fl/bpp/advanced-beauty-care-day-spa-460629378?lid=1000115496235,http://www.advancedbeautycaredayspa.com,386-428-8452,,32169,29.038385,-80.901825,abcdayspa@yahoo.com,"""Mo-Fr 08:30-17:00"",""Sa 08:30-16:00""",We offer a Botox/Filler/Chemical Peel Event each Month Call 386-428-8122 for info or appointment,,"Skin Care, Nail Care, Electrolysis-over 20 years experience, , Permanent Make Up- brows, brow enhancement, eyeliner, lipliner, full lips, beauty marks, camouflage work, non laser tattoo removal, Massage, Lash Extensions, Skin peels and much more! Botox/Filler & Chemical Peel Events held Monthly",,
549406,2023-10-26 05:49:14,Barbara J. Midure Licensed Electrologist,/boynton-beach-fl/bpp/barbara-j-midure-licensed-electrologist-508551343?lid=1001071656408,,561-859-3672,"6665 Boynton Beach Blvd, Boynton Beach, FL, 33437",33437,26.528503,-80.149765,,,Barbara Midure has over 35 years experience and prides herself on professional electrolysis services. Strict standards on sterilization followed. Licensed & Insured. Member of Florida Electrolysis Council.,,"Hair removal, Women and Men full body Waxing, Brazilian Waxing, Specializing in Eyebrow Shaping, Cosmetic Services. Permanent hair removal. Strict sterilization standards. Licensed and Insured by appointment only.",,
550739,2023-10-26 07:31:11,Dermatology Center of Wellington,/wellington-fl/bpp/dermatology-center-of-wellington-4555953?lid=1002042636034,http://www.dermatologycenterofwellington.com,561-855-1548,"3319 State Road 7 Ste 110, Wellington, FL, 33449",33449,26.62733,-80.20473,,"""Mo-Fr 09:00-17:00""",,,Aesthetic Procedures Cosmetics Dermatology Hair Removal Hair Removal & Replacement SculpSure,,
